Project Name : 20130529_UniversityLake       Generated On : 02/12/2015, 13:43:04
Start Date/Time: 29/05/2013, 11:46:28
End Date/Time: 03/06/2013, 10:12:03
User Comment : 0
Proj. Created By :admin
SDR Serial No. : S-356
Report : @m01:IDENTIFICATION

Serial number     : SEBX0005000356      

MUX channel       : ON - 01


PARAMETERS

Sig LED current   : 040

Ref LED current   : 090

Frequency         : 060

Sending interval  : 0000

Pulse lenght      : 06

Red REF comp.     : ON

Temperature comp. : ON


FIRMWARE

ver.4.039.A3.ST   : 04/30/07, 09:14:36

@m01:RDY
Temperature : 22
Sensor Dish : Oxygen [cO2 [mg/L]]
Calibration details for Oxygen
Batch No.:  PSt5-1249-01
Phase Angle cal0 : 54.97
Phase Angle cal100 : 47.87
Temperature for cal0 : 23.1
Air Pressure : 978
 
 
Date/Time;             Time/Sec.;             A1;             A2;             A3;             A4;             A5;             A6;             B1;             B2;             B3;             B4;             B5;             B6;             C1;             C2;             C3;             C4;             C5;             C6;             D1;             D2;             D3;             D4;             D5;             D6;;             Temperature;    Error;
29.05.1311:46:30;       1;              8.1;            8.33;           8.2;            11.36;          8.16;           8.08;           7.82;           8;              15.18;          7.95;           No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      ;               23.45;          ;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    ;
29.05.1311:51:35;       306;            8.03;           8.26;           7.99;           10.9;           8.01;           8.12;           7.89;           7.92;           15.38;          7.93;           No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      ;               23.43;          ;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    ;
29.05.1311:56:39;       610;            8;              8.22;           7.89;           10.85;          8;              8.15;           7.97;           7.95;           13.88;          7.99;           No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      ;               23.42;          ;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    ;
29.05.1312:01:43;       914;            8.01;           8.2;            7.93;           10.66;          8.03;           8.15;           8.03;           7.97;           12.94;          8.03;           No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      ;               23.41;          ;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    ;
29.05.1312:06:48;       1219;           8.01;           8.3;            7.96;           10.21;          8.07;           8.14;           8.05;           8.01;           12.41;          8.05;           No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      ;               23.38;          ;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    ;
29.05.1312:11:52;       1523;           8.01;           8.34;           7.97;           9.92;           8.08;           8.15;           8.11;           8.1;            11.96;          8.07;           No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      ;               23.36;          ;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    ;
29.05.1312:16:56;       1827;           8.01;           8.37;           7.97;           9.66;           8.1;            8.16;           8.16;           8.11;           11.55;          8.1;            No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      ;               23.34;          ;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    ;
29.05.1312:22:00;       2131;           8.03;           8.38;           8.01;           9.43;           8.12;           8.15;           8.22;           8.11;           11.18;          8.11;           No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      ;               23.31;          ;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    ;
29.05.1312:27:04;       2435;           8.03;           8.37;           8;              9.25;           8.14;           8.15;           8.22;           8.11;           10.87;          8.14;           No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      ;               23.27;          ;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    ;
29.05.1312:32:09;       2740;           8.01;           8.38;           8.03;           9.11;           8.15;           8.14;           8.2;            8.11;           10.62;          8.12;           No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      ;               23.25;          ;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    ;
29.05.1312:37:13;       3044;           8.03;           8.38;           8.04;           8.98;           8.15;           8.18;           8.18;           8.12;           10.4;           8.12;           No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      ;               23.23;          ;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    ;
29.05.1312:42:17;       3348;           8.01;           8.41;           8.05;           8.88;           8.15;           8.18;           8.19;           8.15;           10.21;          8.14;           No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      ;               23.2;           ;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    ;
29.05.1312:47:22;       3653;           8.03;           8.4;            8.05;           8.81;           8.15;           8.18;           8.18;           8.14;           10.03;          8.14;           No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      ;               23.18;          ;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    ;
29.05.1312:52:26;       3957;           8.03;           8.42;           8.07;           8.77;           8.15;           8.19;           8.19;           8.15;           9.92;           8.14;           No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      ;               23.15;          ;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    ;
29.05.1312:57:31;       4262;           8.03;           8.42;           8.05;           8.74;           8.18;           8.19;           8.18;           8.16;           9.8;            8.12;           No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      ;               23.13;          ;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    ;
29.05.1313:02:35;       4566;           8.01;           8.44;           8.08;           8.7;            8.16;           8.19;           8.19;           8.16;           9.7;            8.12;           No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      ;               23.11;          ;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    ;
