Project Name : 20130607_UniversityLake       Generated On : 02/12/2015, 13:44:42
Start Date/Time: 07/06/2013, 15:30:47
End Date/Time: 10/06/2013, 09:04:16
User Comment : A1-A4:Planktonic, B1-B4:Bacterial, C1-C2:E-pure
Proj. Created By :admin
SDR Serial No. : S-356
Report : @m01:IDENTIFICATION

Serial number     : SEBX0005000356      

MUX channel       : ON - 01


PARAMETERS

Sig LED current   : 040

Ref LED current   : 090

Frequency         : 060

Sending interval  : 0000

Pulse lenght      : 06

Red REF comp.     : ON

Temperature comp. : ON


FIRMWARE

ver.4.039.A3.ST   : 04/30/07, 09:14:36

@m01:RDY
Temperature : 21.96
Sensor Dish : Oxygen [cO2 [mg/L]]
Calibration details for Oxygen
Batch No.:  PSt5-1249-01
Phase Angle cal0 : 54.97
Phase Angle cal100 : 47.87
Temperature for cal0 : 23.1
Air Pressure : 978
 
 
Date/Time;             Time/Sec.;             A1;             A2;             A3;             A4;             A5;             A6;             B1;             B2;             B3;             B4;             B5;             B6;             C1;             C2;             C3;             C4;             C5;             C6;             D1;             D2;             D3;             D4;             D5;             D6;;             Temperature;    Error;
07.06.1315:30:49;       1;              8.88;           9.09;           8.91;           10.5;           No Sensor;      No Sensor;      9.11;           8.83;           8.91;           9.04;           No Sensor;      No Sensor;      6.7;            6.62;           No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      ;               21.88;          ;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    ;
07.06.1315:35:54;       306;            8.9;            9.11;           8.93;           9.56;           No Sensor;      No Sensor;      9.15;           8.88;           8.97;           9.11;           No Sensor;      No Sensor;      6.72;           6.58;           No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      ;               21.84;          ;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    ;
07.06.1315:40:58;       610;            8.88;           9.11;           8.93;           9.33;           No Sensor;      No Sensor;      9.16;           8.88;           8.98;           9.08;           No Sensor;      No Sensor;      6.71;           6.56;           No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      ;               21.83;          ;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    ;
07.06.1315:46:02;       914;            8.93;           9.12;           8.93;           9.29;           No Sensor;      No Sensor;      9.19;           8.9;            9;              9.08;           No Sensor;      No Sensor;      6.72;           6.56;           No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      ;               21.81;          ;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    ;
07.06.1315:51:06;       1218;           8.91;           9.09;           8.9;            9.25;           No Sensor;      No Sensor;      9.19;           8.91;           9;              9.07;           No Sensor;      No Sensor;      6.7;            6.52;           No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      ;               21.79;          ;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    ;
07.06.1315:56:11;       1523;           8.93;           9.08;           8.91;           9.25;           No Sensor;      No Sensor;      9.18;           8.91;           9.02;           9.07;           No Sensor;      No Sensor;      6.71;           6.5;            No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      ;               21.77;          ;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    ;
07.06.1316:01:15;       1827;           8.93;           9.08;           8.91;           9.24;           No Sensor;      No Sensor;      9.19;           8.9;            9.02;           9.05;           No Sensor;      No Sensor;      6.71;           6.52;           No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      ;               21.75;          ;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    ;
07.06.1316:06:19;       2131;           8.93;           9.08;           8.9;            9.24;           No Sensor;      No Sensor;      9.19;           8.9;            9.04;           9.05;           No Sensor;      No Sensor;      6.71;           6.5;            No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      ;               21.74;          ;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    ;
07.06.1316:11:23;       2435;           8.94;           9.08;           8.91;           9.25;           No Sensor;      No Sensor;      9.21;           8.91;           9.07;           9.08;           No Sensor;      No Sensor;      6.75;           6.52;           No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      ;               21.74;          ;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    ;
07.06.1316:16:28;       2740;           8.94;           9.07;           8.91;           9.22;           No Sensor;      No Sensor;      9.21;           8.9;            9.07;           9.07;           No Sensor;      No Sensor;      6.74;           6.52;           No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      ;               21.74;          ;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    ;
07.06.1316:21:32;       3044;           8.93;           9.07;           8.91;           9.22;           No Sensor;      No Sensor;      9.19;           8.88;           9.07;           9.07;           No Sensor;      No Sensor;      6.75;           6.52;           No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      ;               21.74;          ;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    ;
07.06.1316:26:36;       3348;           8.93;           9.07;           8.9;            9.22;           No Sensor;      No Sensor;      9.18;           8.88;           9.05;           9.05;           No Sensor;      No Sensor;      6.76;           6.52;           No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      ;               21.73;          ;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    ;
07.06.1316:31:40;       3652;           8.95;           9.07;           8.93;           9.25;           No Sensor;      No Sensor;      9.21;           8.9;            9.05;           9.09;           No Sensor;      No Sensor;      6.8;            6.53;           No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      ;               21.73;          ;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    ;
07.06.1316:36:45;       3957;           8.94;           9.07;           8.93;           9.24;           No Sensor;      No Sensor;      9.19;           8.88;           9.05;           9.09;           No Sensor;      No Sensor;      6.82;           6.56;           No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      ;               21.74;          ;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    ;
07.06.1316:41:49;       4261;           8.93;           9.05;           8.93;           9.22;           No Sensor;      No Sensor;      9.19;           8.87;           9.02;           9.08;           No Sensor;      No Sensor;      6.79;           6.56;           No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      ;               21.74;          ;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    ;
07.06.1316:46:53;       4565;           8.94;           9.07;           8.94;           9.24;           No Sensor;      No Sensor;      9.22;           8.9;            9.05;           9.09;           No Sensor;      No Sensor;      6.83;           6.57;           No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      ;               21.73;          ;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    ;
07.06.1316:51:57;       4869;           8.95;           9.07;           8.94;           9.24;           No Sensor;      No Sensor;      9.22;           8.9;            9.07;           9.08;           No Sensor;      No Sensor;      6.84;           6.58;           No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      ;               21.74;          ;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    ;
07.06.1316:57:02;       5174;           8.94;           9.07;           8.93;           9.24;           No Sensor;      No Sensor;      9.21;           8.88;           9.08;           9.08;           No Sensor;      No Sensor;      6.83;           6.58;           No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      ;               21.73;          ;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    ;
07.06.1317:02:06;       5478;           8.95;           9.08;           8.95;           9.25;           No Sensor;      No Sensor;      9.24;           8.9;            9.08;           9.09;           No Sensor;      No Sensor;      6.87;           6.61;           No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      ;               21.74;          ;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    ;
07.06.1317:07:10;       5782;           8.93;           9.05;           8.94;           9.24;           No Sensor;      No Sensor;      9.24;           8.88;           9.08;           9.09;           No Sensor;      No Sensor;      6.87;           6.61;           No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      ;               21.74;          ;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    ;
07.06.1317:12:14;       6086;           8.93;           9.04;           8.94;           9.24;           No Sensor;      No Sensor;      9.22;           8.9;            9.09;           9.09;           No Sensor;      No Sensor;      6.87;           6.62;           No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      ;               21.74;          ;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    ;
07.06.1317:17:19;       6391;           8.93;           9.07;           8.94;           9.24;           No Sensor;      No Sensor;      9.22;           8.9;            9.08;           9.09;           No Sensor;      No Sensor;      6.88;           6.62;           No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      ;               21.74;          ;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    ;
07.06.1317:22:23;       6695;           8.93;           9.05;           8.95;           9.24;           No Sensor;      No Sensor;      9.24;           8.9;            9.09;           9.09;           No Sensor;      No Sensor;      6.91;           6.62;           No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      ;               21.74;          ;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    ;
07.06.1317:27:27;       6999;           8.9;            9.04;           8.93;           9.22;           No Sensor;      No Sensor;      9.22;           8.88;           9.08;           9.08;           No Sensor;      No Sensor;      6.89;           6.61;           No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      ;               21.75;          ;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    ;
07.06.1317:32:31;       7303;           8.93;           9.04;           8.93;           9.22;           No Sensor;      No Sensor;      9.22;           8.9;            9.09;           9.09;           No Sensor;      No Sensor;      6.91;           6.63;           No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      ;               21.74;          ;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    ;
07.06.1317:37:36;       7608;           8.91;           9.04;           8.93;           9.21;           No Sensor;      No Sensor;      9.22;           8.9;            9.09;           9.09;           No Sensor;      No Sensor;      6.91;           6.62;           No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      ;               21.74;          ;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    ;
