Project Name : 20130726_UniversityLake       Generated On : 02/12/2015, 15:30:52
Start Date/Time: 26/07/2013, 09:45:12
End Date/Time: 29/07/2013, 13:16:54
User Comment : a1-4 = Bacterial,  
   
  
  
  
 
 a5-6 and B1-2=planktonic, B3-4 = ePure
Proj. Created By :admin
SDR Serial No. : S-356
Report : @m01:IDENTIFICATION

Serial number     : SEBX0005000356      

MUX channel       : ON - 01


PARAMETERS

Sig LED current   : 040

Ref LED current   : 090

Frequency         : 060

Sending interval  : 0000

Pulse lenght      : 06

Red REF comp.     : ON

Temperature comp. : ON


FIRMWARE

ver.4.039.A3.ST   : 04/30/07, 09:14:36

@m01:RDY
Temperature : 21.67
Sensor Dish : Oxygen [cO2 [mg/L]]
Calibration details for Oxygen
Batch No.:  PSt5-1249-01
Phase Angle cal0 : 54.97
Phase Angle cal100 : 47.87
Temperature for cal0 : 23.1
Air Pressure : 978
 
 
Date/Time;             Time/Sec.;             A1;             A2;             A3;             A4;             A5;             A6;             B1;             B2;             B3;             B4;             B5;             B6;             C1;             C2;             C3;             C4;             C5;             C6;             D1;             D2;             D3;             D4;             D5;             D6;;             Temperature;    Error;
26.07.1309:45:14;       1;              8.8;            8.87;           8.82;           8.87;           9.31;           8.71;           9.02;           8.71;           8.87;           8.73;           No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      ;               21.83;          ;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    ;
26.07.1309:50:18;       305;            8.75;           8.82;           8.75;           8.8;            9.16;           8.61;           8.92;           8.61;           8.88;           8.73;           No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      ;               21.88;          ;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    ;
26.07.1309:55:23;       610;            8.71;           8.8;            8.71;           8.75;           9.09;           8.55;           8.85;           8.56;           8.89;           8.73;           No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      ;               21.91;          ;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    ;
26.07.1310:00:27;       914;            8.68;           8.75;           8.68;           8.71;           9.04;           8.48;           8.78;           8.5;            8.89;           8.71;           No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      ;               21.91;          ;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    ;
26.07.1310:05:31;       1218;           8.66;           8.74;           8.64;           8.67;           8.97;           8.42;           8.71;           8.45;           8.92;           8.73;           No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      ;               21.91;          ;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    ;
26.07.1310:10:35;       1522;           8.63;           8.73;           8.61;           8.64;           8.91;           8.38;           8.67;           8.39;           8.95;           8.77;           No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      ;               21.9;           ;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    ;
26.07.1310:15:40;       1827;           8.6;            8.74;           8.6;            8.63;           8.88;           8.35;           8.64;           8.38;           8.98;           8.78;           No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      ;               21.88;          ;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    ;
26.07.1310:20:44;       2131;           8.57;           8.71;           8.57;           8.61;           8.85;           8.32;           8.6;            8.35;           9.01;           8.77;           No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      ;               21.86;          ;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    ;
26.07.1310:25:48;       2435;           8.56;           8.7;            8.55;           8.59;           8.81;           8.3;            8.57;           8.31;           9.02;           8.75;           No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      ;               21.88;          ;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    ;
26.07.1310:30:52;       2739;           8.55;           8.7;            8.53;           8.57;           8.8;            8.27;           8.55;           8.28;           9.06;           8.75;           No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      ;               21.86;          ;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    ;
