Project Name : 20130628_UniversityLake       Generated On : 02/12/2015, 13:43:33
Start Date/Time: 28/06/2013, 14:04:26
End Date/Time: 01/07/2013, 15:27:57
User Comment : A1-A4: Unfiltered, B1-B4: Filtered. C1-C2: Epure
Proj. Created By :admin
SDR Serial No. : S-356
Report : @m01:IDENTIFICATION

Serial number     : SEBX0005000356      

MUX channel       : ON - 01


PARAMETERS

Sig LED current   : 040

Ref LED current   : 090

Frequency         : 060

Sending interval  : 0000

Pulse lenght      : 06

Red REF comp.     : ON

Temperature comp. : ON


FIRMWARE

ver.4.039.A3.ST   : 04/30/07, 09:14:36

@m01:RDY
Temperature : 22
Sensor Dish : Oxygen [cO2 [mg/L]]
Calibration details for Oxygen
Batch No.:  PSt5-1249-01
Phase Angle cal0 : 54.97
Phase Angle cal100 : 47.87
Temperature for cal0 : 23.1
Air Pressure : 978
 
 
Date/Time;             Time/Sec.;             A1;             A2;             A3;             A4;             A5;             A6;             B1;             B2;             B3;             B4;             B5;             B6;             C1;             C2;             C3;             C4;             C5;             C6;             D1;             D2;             D3;             D4;             D5;             D6;;             Temperature;    Error;
28.06.1314:04:28;       1;              7.36;           7.54;           7.45;           7.72;           No Sensor;      No Sensor;      7.78;           8.03;           7.64;           8.01;           No Sensor;      No Sensor;      6.49;           7.12;           No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      ;               22.38;          ;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    ;
28.06.1314:09:32;       305;            7.44;           7.57;           7.46;           7.78;           No Sensor;      No Sensor;      7.73;           8.01;           7.66;           8.33;           No Sensor;      No Sensor;      6.59;           7.24;           No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      ;               22.29;          ;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    ;
28.06.1314:14:37;       610;            7.46;           7.57;           7.46;           7.84;           No Sensor;      No Sensor;      7.66;           8.1;            7.66;           8.37;           No Sensor;      No Sensor;      6.62;           7.5;            No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      ;               22.27;          ;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    ;
28.06.1314:19:41;       914;            7.49;           7.56;           7.45;           7.84;           No Sensor;      No Sensor;      7.64;           8.23;           7.65;           8.34;           No Sensor;      No Sensor;      6.67;           7.54;           No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      ;               22.23;          ;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    ;
28.06.1314:24:45;       1218;           7.48;           7.56;           7.45;           7.85;           No Sensor;      No Sensor;      7.62;           8.26;           7.66;           8.4;            No Sensor;      No Sensor;      6.71;           7.56;           No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      ;               22.2;           ;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    ;
28.06.1314:29:49;       1522;           7.49;           7.56;           7.45;           7.86;           No Sensor;      No Sensor;      7.62;           8.23;           7.69;           8.41;           No Sensor;      No Sensor;      6.74;           7.65;           No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      ;               22.2;           ;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    ;
28.06.1314:34:53;       1826;           7.49;           7.56;           7.46;           7.86;           No Sensor;      No Sensor;      7.64;           8.19;           7.68;           8.45;           No Sensor;      No Sensor;      6.75;           7.7;            No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      ;               22.18;          ;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    ;
28.06.1314:39:58;       2131;           7.48;           7.56;           7.46;           7.86;           No Sensor;      No Sensor;      7.65;           8.19;           7.69;           8.45;           No Sensor;      No Sensor;      6.76;           7.82;           No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      ;               22.18;          ;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    ;
28.06.1314:45:02;       2435;           7.49;           7.57;           7.45;           7.86;           No Sensor;      No Sensor;      7.64;           8.18;           7.7;            8.51;           No Sensor;      No Sensor;      6.76;           7.86;           No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      ;               22.18;          ;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    ;
28.06.1314:50:06;       2739;           7.48;           7.56;           7.45;           7.86;           No Sensor;      No Sensor;      7.65;           8.2;            7.7;            8.52;           No Sensor;      No Sensor;      6.78;           7.97;           No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      ;               22.18;          ;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    ;
